ID,StartDate,StartTime,EndDate,EndTime,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year,Age,Age group,Weekday,Start station to end station
5532513,08/06/2017,20:01,6/8/2017,20:04,157,Albany Ave & Fulton St,Lewis Ave & Decatur St,Subscriber,Male,1988,34,30-39,Thursday,Albany Ave & Fulton St to Lewis Ave & Decatur St
2452997,07/04/2017,8:03,4/7/2017,8:19,975,Cooper Square & E 7 St,Vesey Pl & River Terrace,Subscriber,Male,1960,62,60-69,Friday,Cooper Square & E 7 St to Vesey Pl & River Terrace
5797031,13/06/2017,13:07,6/13/2017,13:12,302,W 55 St & 6 Ave,E 48 St & 5 Ave,Subscriber,Male,1942,80,80-89,Tuesday,W 55 St & 6 Ave to E 48 St & 5 Ave
4165560,12/05/2017,17:45,5/12/2017,18:04,1124,Little West St & 1 Pl,W 24 St & 7 Ave,Subscriber,Male,1993,29,20-29,Friday,Little West St & 1 Pl to W 24 St & 7 Ave
246721,12/01/2017,22:20,1/12/2017,22:26,396,Pike St & E Broadway,Peck Slip & Front St,Subscriber,Male,1971,51,50-59,Thursday,Pike St & E Broadway to Peck Slip & Front St
2618484,11/04/2017,7:32,4/11/2017,8:00,1682,Broadway & Roebling St,E 47 St & 2 Ave,Subscriber,Male,1986,36,30-39,Tuesday,Broadway & Roebling St to E 47 St & 2 Ave
588189,26/01/2017,18:32,1/26/2017,18:38,385,Hanson Pl & Ashland Pl,Washington Park,Subscriber,Male,1981,41,40-49,Thursday,Hanson Pl & Ashland Pl to Washington Park
4412004,18/05/2017,6:15,5/18/2017,6:43,1727,W 74 St & Columbus Ave,West St & Chambers St,Subscriber,Male,1992,30,30-39,Thursday,W 74 St & Columbus Ave to West St & Chambers St
1277230,22/02/2017,16:47,2/22/2017,16:55,505,E 5 St & Avenue C,Washington Pl & 6 Ave,Subscriber,Male,1983,39,30-39,Wednesday,E 5 St & Avenue C to Washington Pl & 6 Ave
3989900,09/05/2017,17:38,5/9/2017,17:48,618,S Portland Ave & Hanson Pl,Carroll St & 6 Ave,Subscriber,Male,1981,41,40-49,Tuesday,S Portland Ave & Hanson Pl to Carroll St & 6 Ave
6373271,23/06/2017,16:54,6/23/2017,17:17,1333,Broadway & W 60 St,E 20 St & Park Ave,Subscriber,Male,1981,41,40-49,Friday,Broadway & W 60 St to E 20 St & Park Ave
5570249,09/06/2017,14:27,6/9/2017,14:32,293,Boerum St & Broadway,Hope St & Union Ave,Subscriber,Male,1982,40,40-49,Friday,Boerum St & Broadway to Hope St & Union Ave
6395164,24/06/2017,10:04,6/24/2017,10:15,683,Bushwick Ave & Powers St,Norman Ave & Leonard St - 2,Subscriber,Female,1981,41,40-49,Saturday,Bushwick Ave & Powers St to Norman Ave & Leonard St - 2
1835694,11/03/2017,15:31,3/11/2017,15:37,349,W 16 St & The High Line,W 22 St & 8 Ave,Subscriber,Female,1962,60,60-69,Saturday,W 16 St & The High Line to W 22 St & 8 Ave
4027948,10/05/2017,11:30,5/10/2017,11:42,714,Greenwich Ave & Charles St,W Broadway & Spring St,Subscriber,Female,1998,24,20-29,Wednesday,Greenwich Ave & Charles St to W Broadway & Spring St
154707,10/01/2017,7:50,1/10/2017,7:53,189,DeKalb Ave & S Portland Ave,Fulton St & Rockwell Pl,Subscriber,Male,1985,37,30-39,Tuesday,DeKalb Ave & S Portland Ave to Fulton St & Rockwell Pl
2547596,09/04/2017,16:09,4/9/2017,16:21,765,E 10 St & Avenue A,Division St & Bowery,Subscriber,Male,1995,27,20-29,Sunday,E 10 St & Avenue A to Division St & Bowery
5545571,09/06/2017,7:54,6/9/2017,7:58,278,Adelphi St & Myrtle Ave,Fulton St & Rockwell Pl,Subscriber,Male,1981,41,40-49,Friday,Adelphi St & Myrtle Ave to Fulton St & Rockwell Pl
2554297,09/04/2017,17:46,4/9/2017,17:52,350,E 11 St & Broadway,E 10 St & Avenue A,Subscriber,Female,1982,40,40-49,Sunday,E 11 St & Broadway to E 10 St & Avenue A
1224012,21/02/2017,7:10,2/21/2017,7:21,661,E 84 St & Park Ave,1 Ave & E 62 St,Subscriber,Male,1953,69,60-69,Tuesday,E 84 St & Park Ave to 1 Ave & E 62 St
1767693,09/03/2017,7:54,3/9/2017,7:59,323,W 42 St & Dyer Ave,8 Ave & W 33 St,Subscriber,Male,1991,31,30-39,Thursday,W 42 St & Dyer Ave to 8 Ave & W 33 St
3899420,07/05/2017,22:07,5/7/2017,22:16,514,Jay St & Tech Pl,Henry St & Degraw St,Subscriber,Male,1980,42,40-49,Sunday,Jay St & Tech Pl to Henry St & Degraw St
2267204,01/04/2017,20:14,4/1/2017,20:24,649,Central Park West & W 68 St,Amsterdam Ave & W 82 St,Subscriber,Male,1950,72,70-79,Saturday,Central Park West & W 68 St to Amsterdam Ave & W 82 St
1203329,20/02/2017,13:44,2/20/2017,14:01,1004,11 Ave & W 59 St,W 34 St & 11 Ave,Non_Subscriber,Male,1981,41,40-49,Monday,11 Ave & W 59 St to W 34 St & 11 Ave
1940925,21/03/2017,9:32,3/21/2017,9:41,544,E 23 St & 1 Ave,E 33 St & 5 Ave,Subscriber,Male,1989,33,30-39,Tuesday,E 23 St & 1 Ave to E 33 St & 5 Ave
3994748,09/05/2017,18:21,5/9/2017,18:31,577,Vernon Blvd & 50 Ave,Norman Ave & Leonard St - 2,Subscriber,Male,1969,53,50-59,Tuesday,Vernon Blvd & 50 Ave to Norman Ave & Leonard St - 2
6045473,17/06/2017,20:22,6/17/2017,20:25,177,University Pl & E 8 St,Sullivan St & Washington Sq,Subscriber,Male,1995,27,20-29,Saturday,University Pl & E 8 St to Sullivan St & Washington Sq
1030616,14/02/2017,20:39,2/14/2017,21:04,1455,9 Ave & W 45 St,W 107 St & Columbus Ave,Subscriber,Male,1992,30,30-39,Tuesday,9 Ave & W 45 St to W 107 St & Columbus Ave
5882643,14/06/2017,19:25,6/14/2017,19:41,988,E 81 St & York Ave,Amsterdam Ave & W 73 St,Subscriber,Male,1981,41,40-49,Wednesday,E 81 St & York Ave to Amsterdam Ave & W 73 St
3095107,20/04/2017,16:36,4/20/2017,16:47,669,E 65 St & 2 Ave,Central Park West & W 76 St,Subscriber,Male,1988,34,30-39,Thursday,E 65 St & 2 Ave to Central Park West & W 76 St
5836197,14/06/2017,7:05,6/14/2017,7:11,340,Broadway & W 51 St,E 51 St & Lexington Ave,Subscriber,Male,1968,54,50-59,Wednesday,Broadway & W 51 St to E 51 St & Lexington Ave
5847078,14/06/2017,10:27,6/14/2017,10:40,807,Broadway & W 32 St,E 33 St & 2 Ave,Subscriber,Male,1987,35,30-39,Wednesday,Broadway & W 32 St to E 33 St & 2 Ave
510876,23/01/2017,16:41,1/23/2017,16:48,372,University Pl & E 14 St,Washington Pl & Broadway,Subscriber,Female,1988,34,30-39,Monday,University Pl & E 14 St to Washington Pl & Broadway
1432757,26/02/2017,16:27,2/26/2017,16:33,338,MacDougal St & Washington Sq,W 18 St & 6 Ave,Subscriber,Male,1965,57,50-59,Sunday,MacDougal St & Washington Sq to W 18 St & 6 Ave
6788542,30/06/2017,15:06,6/30/2017,15:31,1534,W 49 St & 8 Ave,E 10 St & Avenue A,Subscriber,Male,1993,29,20-29,Friday,W 49 St & 8 Ave to E 10 St & Avenue A
6027395,17/06/2017,12:00,6/17/2017,12:06,332,W 20 St & 11 Ave,9 Ave & W 28 St,Subscriber,Male,1990,32,30-39,Saturday,W 20 St & 11 Ave to 9 Ave & W 28 St
3327599,26/04/2017,16:52,4/26/2017,17:09,1001,W 17 St & 8 Ave,Pershing Square North,Subscriber,Male,1960,62,60-69,Wednesday,W 17 St & 8 Ave to Pershing Square North
4648323,22/05/2017,9:42,5/22/2017,9:51,529,Duane St & Greenwich St,Forsyth St & Canal St,Subscriber,Female,1990,32,30-39,Monday,Duane St & Greenwich St to Forsyth St & Canal St
4793031,25/05/2017,17:13,5/25/2017,17:28,909,Greenwich St & W Houston St,W 38 St & 8 Ave,Subscriber,Male,1973,49,40-49,Thursday,Greenwich St & W Houston St to W 38 St & 8 Ave
1603846,03/03/2017,9:38,3/3/2017,9:39,103,Front St & Washington St,Cadman Plaza E & Red Cross Pl,Subscriber,Male,1976,46,40-49,Friday,Front St & Washington St to Cadman Plaza E & Red Cross Pl
6355219,23/06/2017,11:20,6/23/2017,11:34,827,45 Rd & 11 St,Center Blvd & Borden Ave,Non_Subscriber,Male,1995,27,20-29,Friday,45 Rd & 11 St to Center Blvd & Borden Ave
4089351,11/05/2017,12:46,5/11/2017,13:00,894,E 6 St & Avenue D,Forsyth St & Broome St,Subscriber,Male,1967,55,50-59,Thursday,E 6 St & Avenue D to Forsyth St & Broome St
4155251,12/05/2017,15:35,5/12/2017,16:19,2635,Brooklyn Bridge Park - Pier 2,E 17 St & Broadway,Non_Subscriber,Male,1981,41,40-49,Friday,Brooklyn Bridge Park - Pier 2 to E 17 St & Broadway
1799886,09/03/2017,18:40,3/9/2017,19:12,1913,Water - Whitehall Plaza,Hanson Pl & Ashland Pl,Subscriber,Male,1987,35,30-39,Thursday,Water - Whitehall Plaza to Hanson Pl & Ashland Pl
1898321,19/03/2017,14:47,3/19/2017,14:57,599,Central Park S & 6 Ave,W 70 St & Amsterdam Ave,Subscriber,Male,1985,37,30-39,Sunday,Central Park S & 6 Ave to W 70 St & Amsterdam Ave
2579023,10/04/2017,11:18,4/10/2017,11:23,285,W 43 St & 6 Ave,9 Ave & W 45 St,Subscriber,Male,1992,30,30-39,Monday,W 43 St & 6 Ave to 9 Ave & W 45 St
797851,03/02/2017,6:55,2/3/2017,7:01,402,5 Ave & 3 St,Dean St & 4 Ave,Subscriber,Male,1972,50,50-59,Friday,5 Ave & 3 St to Dean St & 4 Ave
1745464,08/03/2017,16:49,3/8/2017,17:04,898,E 55 St & Lexington Ave,E 39 St & 2 Ave,Subscriber,Male,1981,41,40-49,Wednesday,E 55 St & Lexington Ave to E 39 St & 2 Ave
799092,03/02/2017,7:41,2/3/2017,8:07,1572,W 11 St & 6 Ave,1 Ave & E 68 St,Subscriber,Female,1978,44,40-49,Friday,W 11 St & 6 Ave to 1 Ave & E 68 St
3932991,08/05/2017,17:26,5/8/2017,17:32,415,W 17 St & 8 Ave,W 27 St & 7 Ave,Subscriber,Female,1986,36,30-39,Monday,W 17 St & 8 Ave to W 27 St & 7 Ave
4611157,21/05/2017,14:56,5/21/2017,15:06,594,Lafayette St & E 8 St,E 17 St & Broadway,Non_Subscriber,Male,1981,41,40-49,Sunday,Lafayette St & E 8 St to E 17 St & Broadway
2929750,17/04/2017,9:10,4/17/2017,9:14,270,9 Ave & W 18 St,E 16 St & 5 Ave,Subscriber,Male,1988,34,30-39,Monday,9 Ave & W 18 St to E 16 St & 5 Ave
5126608,01/06/2017,17:18,6/1/2017,17:25,442,W 44 St & 5 Ave,W 38 St & 8 Ave,Subscriber,Male,1975,47,40-49,Thursday,W 44 St & 5 Ave to W 38 St & 8 Ave
5553365,09/06/2017,9:15,6/9/2017,9:23,493,E 102 St & 1 Ave,E 81 St & York Ave,Subscriber,Male,1992,30,30-39,Friday,E 102 St & 1 Ave to E 81 St & York Ave
3962988,09/05/2017,8:51,5/9/2017,8:59,509,Christopher St & Greenwich St,W 27 St & 7 Ave,Subscriber,Female,1993,29,20-29,Tuesday,Christopher St & Greenwich St to W 27 St & 7 Ave
6376222,23/06/2017,17:25,6/23/2017,17:31,345,Meserole Ave & Manhattan Ave,Berry St & N 8 St,Subscriber,Male,1982,40,40-49,Friday,Meserole Ave & Manhattan Ave to Berry St & N 8 St
3694433,03/05/2017,9:39,5/3/2017,10:05,1539,Monroe St & Classon Ave,Grand St & Elizabeth St,Subscriber,Male,1987,35,30-39,Wednesday,Monroe St & Classon Ave to Grand St & Elizabeth St
3163527,22/04/2017,10:53,4/22/2017,10:59,341,Eckford St & Engert Ave,N 8 St & Driggs Ave,Subscriber,Male,1959,63,60-69,Saturday,Eckford St & Engert Ave to N 8 St & Driggs Ave
5368899,05/06/2017,21:37,6/5/2017,21:44,422,University Pl & E 8 St,E 11 St & 1 Ave,Subscriber,Female,1988,34,30-39,Monday,University Pl & E 8 St to E 11 St & 1 Ave
272434,13/01/2017,17:13,1/13/2017,17:21,476,Pershing Square North,E 58 St & 3 Ave,Subscriber,Male,1988,34,30-39,Friday,Pershing Square North to E 58 St & 3 Ave
3575288,01/05/2017,10:20,5/1/2017,10:53,2017,Broadway & W 51 St,W 13 St & 5 Ave,Non_Subscriber,Male,1981,41,40-49,Monday,Broadway & W 51 St to W 13 St & 5 Ave
2320669,03/04/2017,9:32,4/3/2017,9:36,260,W 13 St & Hudson St,W 20 St & 7 Ave,Subscriber,Male,1975,47,40-49,Monday,W 13 St & Hudson St to W 20 St & 7 Ave
4370534,17/05/2017,13:14,5/17/2017,13:21,445,Cadman Plaza E & Tillary St,Hicks St & Montague St,Subscriber,Male,1973,49,40-49,Wednesday,Cadman Plaza E & Tillary St to Hicks St & Montague St
2647378,11/04/2017,16:34,4/11/2017,16:51,1022,9 Ave & W 45 St,W 53 St & 10 Ave,Subscriber,Male,1975,47,40-49,Tuesday,9 Ave & W 45 St to W 53 St & 10 Ave
1964284,21/03/2017,19:53,3/21/2017,20:00,454,MacDougal St & Prince St,W 21 St & 6 Ave,Subscriber,Male,1963,59,50-59,Tuesday,MacDougal St & Prince St to W 21 St & 6 Ave
120263,06/01/2017,18:13,1/6/2017,18:23,610,W 38 St & 8 Ave,W 20 St & 11 Ave,Subscriber,Male,1979,43,40-49,Friday,W 38 St & 8 Ave to W 20 St & 11 Ave
485112,22/01/2017,13:13,1/22/2017,13:18,269,Graham Ave & Grand St,Metropolitan Ave & Meeker Ave,Subscriber,Female,1981,41,40-49,Sunday,Graham Ave & Grand St to Metropolitan Ave & Meeker Ave
5575264,09/06/2017,15:41,6/9/2017,15:47,371,E 16 St & 5 Ave,6 Ave & W 33 St,Subscriber,Male,1966,56,50-59,Friday,E 16 St & 5 Ave to 6 Ave & W 33 St
4774471,24/05/2017,19:22,5/24/2017,19:49,1646,W 27 St & 7 Ave,W 95 St & Broadway,Subscriber,Male,1965,57,50-59,Wednesday,W 27 St & 7 Ave to W 95 St & Broadway
4589251,21/05/2017,9:50,5/21/2017,10:17,1641,Barclay St & Church St,Barclay St & Church St,Subscriber,Female,1978,44,40-49,Sunday,Barclay St & Church St to Barclay St & Church St
6536890,26/06/2017,17:31,6/26/2017,17:57,1551,W 41 St & 8 Ave,21 St & Queens Plaza North,Subscriber,Male,1994,28,20-29,Monday,W 41 St & 8 Ave to 21 St & Queens Plaza North
3694987,03/05/2017,9:49,5/3/2017,9:55,342,W 25 St & 6 Ave,W 13 St & 6 Ave,Subscriber,Male,1990,32,30-39,Wednesday,W 25 St & 6 Ave to W 13 St & 6 Ave
6297900,22/06/2017,13:54,6/22/2017,14:13,1176,York St & Jay St,Barclay St & Church St,Subscriber,Male,1971,51,50-59,Thursday,York St & Jay St to Barclay St & Church St
6276441,22/06/2017,7:55,6/22/2017,8:32,2245,West End Ave & W 107 St,University Pl & E 14 St,Subscriber,Male,1990,32,30-39,Thursday,West End Ave & W 107 St to University Pl & E 14 St
4228605,15/05/2017,7:24,5/15/2017,7:42,1060,W 42 St & 8 Ave,E 72 St & York Ave,Subscriber,Male,1960,62,60-69,Monday,W 42 St & 8 Ave to E 72 St & York Ave
6054536,18/06/2017,9:25,6/18/2017,9:27,151,Rivington St & Chrystie St,Mott St & Prince St,Subscriber,Male,1981,41,40-49,Sunday,Rivington St & Chrystie St to Mott St & Prince St
4064209,10/05/2017,21:33,5/10/2017,21:39,337,W 41 St & 8 Ave,W 37 St & 5 Ave,Subscriber,Female,1970,52,50-59,Wednesday,W 41 St & 8 Ave to W 37 St & 5 Ave
2880543,16/04/2017,11:35,4/16/2017,12:03,1703,Graham Ave & Herbert St,E 25 St & 1 Ave,Subscriber,Male,1993,29,20-29,Sunday,Graham Ave & Herbert St to E 25 St & 1 Ave
1500135,28/02/2017,15:53,2/28/2017,16:02,543,8 Ave & W 31 St,Broadway & W 55 St,Subscriber,Male,1992,30,30-39,Tuesday,8 Ave & W 31 St to Broadway & W 55 St
2006709,23/03/2017,12:45,3/23/2017,13:08,1344,31 St & Thomson Ave,1 Ave & E 78 St,Subscriber,Male,1984,38,30-39,Thursday,31 St & Thomson Ave to 1 Ave & E 78 St
629185,28/01/2017,7:37,1/28/2017,7:39,97,2 Ave & E 31 St,E 31 St & 3 Ave,Subscriber,Female,1982,40,40-49,Saturday,2 Ave & E 31 St to E 31 St & 3 Ave
192292,11/01/2017,14:58,1/11/2017,15:04,371,W 34 St & 11 Ave,W 33 St & 7 Ave,Subscriber,Male,1967,55,50-59,Wednesday,W 34 St & 11 Ave to W 33 St & 7 Ave
898044,06/02/2017,22:20,2/6/2017,22:25,312,Cooper Square & E 7 St,E 19 St & 3 Ave,Subscriber,Female,1989,33,30-39,Monday,Cooper Square & E 7 St to E 19 St & 3 Ave
4264483,15/05/2017,18:14,5/15/2017,18:26,761,Tompkins Ave & Hopkins St,Nassau Ave & Newell St,Subscriber,Male,1981,41,40-49,Monday,Tompkins Ave & Hopkins St to Nassau Ave & Newell St
5899528,15/06/2017,7:43,6/15/2017,7:52,564,11 Ave & W 27 St,8 Ave & W 16 St,Subscriber,Male,1950,72,70-79,Thursday,11 Ave & W 27 St to 8 Ave & W 16 St
6754379,29/06/2017,21:50,6/29/2017,21:56,395,5 Ave & E 78 St,E 78 St & 2 Ave,Subscriber,Male,1973,49,40-49,Thursday,5 Ave & E 78 St to E 78 St & 2 Ave
3854712,06/05/2017,17:48,5/6/2017,18:26,2321,Greenwich Ave & 8 Ave,W 13 St & Hudson St,Subscriber,Male,1985,37,30-39,Saturday,Greenwich Ave & 8 Ave to W 13 St & Hudson St
3111054,20/04/2017,20:11,4/20/2017,20:14,225,Kent Ave & N 7 St,Meserole Ave & Manhattan Ave,Subscriber,Male,1991,31,30-39,Thursday,Kent Ave & N 7 St to Meserole Ave & Manhattan Ave
1582978,02/03/2017,17:20,3/2/2017,17:30,578,Suffolk St & Stanton St,E 15 St & 3 Ave,Subscriber,Male,1960,62,60-69,Thursday,Suffolk St & Stanton St to E 15 St & 3 Ave
2867496,15/04/2017,20:36,4/15/2017,21:03,1607,Macon St & Nostrand Ave,Richardson St & N Henry St,Subscriber,Male,1987,35,30-39,Saturday,Macon St & Nostrand Ave to Richardson St & N Henry St
6330204,22/06/2017,20:55,6/22/2017,21:10,878,FDR Drive & E 35 St,E 11 St & 2 Ave,Subscriber,Male,1980,42,40-49,Thursday,FDR Drive & E 35 St to E 11 St & 2 Ave
5329838,05/06/2017,10:02,6/5/2017,10:04,114,Pike St & Monroe St,Pike St & Monroe St,Subscriber,Male,1973,49,40-49,Monday,Pike St & Monroe St to Pike St & Monroe St
1817912,10/03/2017,16:33,3/10/2017,16:45,703,E 59 St & Madison Ave,W 33 St & 7 Ave,Subscriber,Male,1962,60,60-69,Friday,E 59 St & Madison Ave to W 33 St & 7 Ave
4689916,23/05/2017,14:27,5/23/2017,14:31,243,E 7 St & Avenue A,Suffolk St & Stanton St,Subscriber,Male,1988,34,30-39,Tuesday,E 7 St & Avenue A to Suffolk St & Stanton St
2886325,16/04/2017,13:00,4/16/2017,13:29,1737,E 32 St & Park Ave,Grand Army Plaza & Central Park S,Non_Subscriber,Male,1981,41,40-49,Sunday,E 32 St & Park Ave to Grand Army Plaza & Central Park S
5476047,07/06/2017,22:52,6/7/2017,23:20,1682,Maiden Ln & Pearl St,W 52 St & 6 Ave,Subscriber,Male,1980,42,40-49,Wednesday,Maiden Ln & Pearl St to W 52 St & 6 Ave
6020712,17/06/2017,9:45,6/17/2017,9:50,304,3 Ave & E 62 St,E 72 St & York Ave,Subscriber,Male,1970,52,50-59,Saturday,3 Ave & E 62 St to E 72 St & York Ave
2628269,11/04/2017,9:41,4/11/2017,10:08,1637,Central Park West & W 68 St,9 Ave & W 18 St,Subscriber,Male,1975,47,40-49,Tuesday,Central Park West & W 68 St to 9 Ave & W 18 St
1730516,08/03/2017,9:52,3/8/2017,9:58,383,W 37 St & 5 Ave,W 41 St & 8 Ave,Subscriber,Male,1972,50,50-59,Wednesday,W 37 St & 5 Ave to W 41 St & 8 Ave
2466078,07/04/2017,14:01,4/7/2017,14:21,1175,Bank St & Hudson St,Division St & Bowery,Subscriber,Female,1985,37,30-39,Friday,Bank St & Hudson St to Division St & Bowery
1240459,21/02/2017,16:02,2/21/2017,16:06,205,W 84 St & Columbus Ave,W 74 St & Columbus Ave,Subscriber,Male,1977,45,40-49,Tuesday,W 84 St & Columbus Ave to W 74 St & Columbus Ave
906359,07/02/2017,12:24,2/7/2017,12:31,470,Pershing Square South,W 31 St & 7 Ave,Subscriber,Male,1988,34,30-39,Tuesday,Pershing Square South to W 31 St & 7 Ave
3624425,02/05/2017,8:12,5/2/2017,8:19,433,W 43 St & 6 Ave,Grand Army Plaza & Central Park S,Subscriber,Male,1975,47,40-49,Tuesday,W 43 St & 6 Ave to Grand Army Plaza & Central Park S
4756004,24/05/2017,16:13,5/24/2017,16:33,1224,Broadway & W 58 St,Greenwich Ave & 8 Ave,Subscriber,Female,1983,39,30-39,Wednesday,Broadway & W 58 St to Greenwich Ave & 8 Ave
5082496,31/05/2017,22:03,5/31/2017,22:30,1583,E 39 St & 2 Ave,LaGuardia Pl & W 3 St,Subscriber,Male,1994,28,20-29,Wednesday,E 39 St & 2 Ave to LaGuardia Pl & W 3 St
2479281,07/04/2017,18:53,4/7/2017,19:03,608,E 23 St & 1 Ave,6 Ave & W 33 St,Subscriber,Male,1970,52,50-59,Friday,E 23 St & 1 Ave to 6 Ave & W 33 St
6092448,18/06/2017,19:54,6/18/2017,20:00,370,Vernon Blvd & 50 Ave,Center Blvd & Borden Ave,Subscriber,Male,1981,41,40-49,Sunday,Vernon Blvd & 50 Ave to Center Blvd & Borden Ave
4520344,19/05/2017,18:09,5/19/2017,18:13,222,Carroll St & Smith St,Bergen St & Smith St,Subscriber,Male,1972,50,50-59,Friday,Carroll St & Smith St to Bergen St & Smith St
3908912,08/05/2017,8:39,5/8/2017,9:03,1423,Pershing Square South,Norfolk St & Broome St,Subscriber,Male,1983,39,30-39,Monday,Pershing Square South to Norfolk St & Broome St
6336122,23/06/2017,0:08,6/23/2017,0:14,394,W 37 St & 5 Ave,E 31 St & 3 Ave,Non_Subscriber,Male,1981,41,40-49,Friday,W 37 St & 5 Ave to E 31 St & 3 Ave
6049194,17/06/2017,23:10,6/17/2017,23:15,273,W 27 St & 7 Ave,Broadway & E 22 St,Subscriber,Male,1987,35,30-39,Saturday,W 27 St & 7 Ave to Broadway & E 22 St
504718,23/01/2017,9:44,1/23/2017,9:51,412,Harrison St & Hudson St,Barrow St & Hudson St,Subscriber,Male,1981,41,40-49,Monday,Harrison St & Hudson St to Barrow St & Hudson St
3095701,20/04/2017,16:46,4/20/2017,17:09,1370,Central Park W & W 96 St,Central Park S & 6 Ave,Non_Subscriber,Male,1981,41,40-49,Thursday,Central Park W & W 96 St to Central Park S & 6 Ave
818106,03/02/2017,17:33,2/3/2017,17:45,767,2 Ave & E 31 St,1 Ave & E 68 St,Subscriber,Male,1982,40,40-49,Friday,2 Ave & E 31 St to 1 Ave & E 68 St
389640,19/01/2017,7:42,1/19/2017,7:53,693,E 10 St & Avenue A,E 32 St & Park Ave,Subscriber,Male,1970,52,50-59,Thursday,E 10 St & Avenue A to E 32 St & Park Ave
6012712,16/06/2017,22:00,6/16/2017,22:07,409,11 Ave & W 41 St,Broadway & W 36 St,Subscriber,Male,1980,42,40-49,Friday,11 Ave & W 41 St to Broadway & W 36 St
1247078,21/02/2017,18:22,2/21/2017,18:31,500,E 30 St & Park Ave S,E 20 St & FDR Drive,Subscriber,Female,1990,32,30-39,Tuesday,E 30 St & Park Ave S to E 20 St & FDR Drive
4042274,10/05/2017,16:43,5/10/2017,16:49,336,W 22 St & 10 Ave,W 18 St & 6 Ave,Subscriber,Male,1960,62,60-69,Wednesday,W 22 St & 10 Ave to W 18 St & 6 Ave
3064456,19/04/2017,18:59,4/19/2017,19:04,269,E 2 St & Avenue B,E 7 St & Avenue A,Subscriber,Female,1982,40,40-49,Wednesday,E 2 St & Avenue B to E 7 St & Avenue A
5189150,02/06/2017,15:51,6/2/2017,15:57,377,E 88 St & 1 Ave,E 81 St & 3 Ave,Subscriber,Male,2000,22,20-29,Friday,E 88 St & 1 Ave to E 81 St & 3 Ave
5856833,14/06/2017,14:01,6/14/2017,14:17,982,Wythe Ave & Metropolitan Ave,Cleveland Pl & Spring St,Subscriber,Male,1973,49,40-49,Wednesday,Wythe Ave & Metropolitan Ave to Cleveland Pl & Spring St
5546194,09/06/2017,8:02,6/9/2017,8:05,208,Willoughby Ave & Tompkins Ave,Myrtle Ave & Marcy Ave,Subscriber,Male,1963,59,50-59,Friday,Willoughby Ave & Tompkins Ave to Myrtle Ave & Marcy Ave
1127643,18/02/2017,11:18,2/18/2017,11:38,1167,W 106 St & Amsterdam Ave,W 76 St & Columbus Ave,Non_Subscriber,Male,1981,41,40-49,Saturday,W 106 St & Amsterdam Ave to W 76 St & Columbus Ave
4389603,17/05/2017,17:56,5/17/2017,18:06,580,E 19 St & 3 Ave,Suffolk St & Stanton St,Subscriber,Male,1987,35,30-39,Wednesday,E 19 St & 3 Ave to Suffolk St & Stanton St
5753846,12/06/2017,18:02,6/12/2017,18:21,1159,6 Ave & W 33 St,Forsyth St & Broome St,Subscriber,Male,1953,69,60-69,Monday,6 Ave & W 33 St to Forsyth St & Broome St
1389633,25/02/2017,11:02,2/25/2017,11:47,2685,W 46 St & 11 Ave,W 46 St & 11 Ave,Subscriber,Male,1992,30,30-39,Saturday,W 46 St & 11 Ave to W 46 St & 11 Ave
1830220,11/03/2017,11:15,3/11/2017,11:20,298,Catherine St & Monroe St,South St & Gouverneur Ln,Subscriber,Male,1981,41,40-49,Saturday,Catherine St & Monroe St to South St & Gouverneur Ln
128154,07/01/2017,10:29,1/7/2017,10:39,588,E 6 St & Avenue D,E 7 St & Avenue A,Subscriber,Male,1975,47,40-49,Saturday,E 6 St & Avenue D to E 7 St & Avenue A
1966663,21/03/2017,21:23,3/21/2017,21:28,302,Canal St & Rutgers St,Cherry St,Subscriber,Male,1975,47,40-49,Tuesday,Canal St & Rutgers St to Cherry St
1896633,19/03/2017,12:55,3/19/2017,13:07,700,Avenue D & E 8 St,Washington Pl & Broadway,Subscriber,Male,1983,39,30-39,Sunday,Avenue D & E 8 St to Washington Pl & Broadway
3882076,07/05/2017,13:30,5/7/2017,13:35,299,Broadway & Roebling St,N 8 St & Driggs Ave,Subscriber,Male,1990,32,30-39,Sunday,Broadway & Roebling St to N 8 St & Driggs Ave
780521,02/02/2017,15:25,2/2/2017,15:37,700,Montague St & Clinton St,DeKalb Ave & S Portland Ave,Subscriber,Female,1971,51,50-59,Thursday,Montague St & Clinton St to DeKalb Ave & S Portland Ave
4441252,18/05/2017,15:19,5/18/2017,15:25,312,Fulton St & Washington Ave,Hanson Pl & Ashland Pl,Subscriber,Male,1951,71,70-79,Thursday,Fulton St & Washington Ave to Hanson Pl & Ashland Pl
4311383,16/05/2017,15:19,5/16/2017,15:35,920,Grand Army Plaza & Central Park S,9 Ave & W 45 St,Non_Subscriber,Male,1981,41,40-49,Tuesday,Grand Army Plaza & Central Park S to 9 Ave & W 45 St
1847360,12/03/2017,14:01,3/12/2017,14:04,171,E 7 St & Avenue A,E 5 St & Avenue C,Subscriber,Male,1982,40,40-49,Sunday,E 7 St & Avenue A to E 5 St & Avenue C
4792831,25/05/2017,17:09,5/25/2017,17:13,273,E 25 St & 2 Ave,E 15 St & 3 Ave,Subscriber,Male,1984,38,30-39,Thursday,E 25 St & 2 Ave to E 15 St & 3 Ave
